ProvID,Name,Capital,Owner,Cores,Culture,Religion,devtax,devprod,devmanp,tradeg,area,region,segion,iscity,inhre,ExtraCost,HasFort
224,Sevilla,Sevilla,GRA,GRA,andalucian,catholic,7,7,4,wine,lower_andalucia,iberia,europe,yes,no,20,no
225,Córdoba,Córdoba,GRA,GRA,andalucian,catholic,4,4,2,wool,lower_andalucia,iberia,europe,yes,no,0,no
226,Gibraltar,Gibraltar,GRA,GRA,andalucian,sunni,2,2,2,fish,upper_andalucia,iberia,europe,yes,no,0,no
227,Lisboa,Lisboa,POR,POR,portugese,catholic,7,7,3,fish,alentejo,iberia,europe,yes,no,25,yes
228,Beira,Viseu,POR,POR,portugese,catholic,5,5,3,wine,beieras,iberia,europe,yes,no,0,no
229,Beja,Beja,POR,POR,portugese,catholic,3,3,3,grain,alentejo,iberia,europe,yes,no,0,no
230,Algarve,Faro,POR,POR,portugese,catholic,3,3,2,fish,alentejo,iberia,europe,yes,no,0,no
231,Porto,Porto,POR,POR,portugese,catholic,7,7,5,wine,beieras,iberia,europe,yes,no,10,no
232,Bragança,Bragança,POR,POR,portugese,catholic,5,5,2,wine,beieras,iberia,europe,yes,no,0,no
233,Cornwall,Exeter,ENG,ENG&CRN,welsh,catholic,3,3,3,copper,wessex,british_isles,europe,yes,no,0,no
234,Hampshire,Salisbury,ENG,ENG,english,catholic,4,4,3,fish,wessex,british_isles,europe,yes,no,0,no
235,Kent,Canterbury,ENG,ENG,english,catholic,5,6,2,grain,wessex,british_isles,europe,yes,no,0,no
236,London,London,ENG,ENG,english,catholic,8,8,6,cloth,east_anglia,british_isles,europe,yes,no,25,yes
237,Oxfordshire,Oxford,ENG,ENG,english,catholic,6,5,3,grain,mercia,british_isles,europe,yes,no,0,no
238,Essex,Chelmsford,ENG,ENG,english,catholic,7,8,4,cloth,east_anglia,british_isles,europe,yes,no,0,no
239,Gloucestershire,Bristol,ENG,ENG,english,catholic,5,5,4,iron,mercia,british_isles,europe,yes,no,0,no
240,Marches,Coventry,ENG,ENG&WLS,english,catholic,4,4,3,cloth,wales,british_isles,europe,yes,no,0,yes
241,Glamorganshire,Carmarthen,ENG,ENG&WLS,welsh,catholic,3,3,2,iron,wales,british_isles,europe,yes,no,0,no
242,Gwynedd,Caernarvon,ENG,ENG&WLS,welsh,catholic,2,2,1,fish,wales,british_isles,europe,yes,no,0,no
243,Lincolnshire,Nottingham,ENG,ENG,english,catholic,4,4,2,cloth,mercia,british_isles,europe,yes,no,0,no
244,Lancashire,Chester,ENG,ENG,english,catholic,5,5,3,wool,northern_england,british_isles,europe,yes,no,0,no
245,Yorkshire,York,ENG,ENG&NOL,english,catholic,6,7,3,cloth,northern_england,british_isles,europe,yes,no,0,no
246,Northumberland,Newcastle,ENG,ENG&NOL,english,catholic,5,5,3,cloth,northern_england,british_isles,europe,yes,no,0,yes
247,Cumbria,Carlisle,ENG,ENG&NOL,english,catholic,2,2,1,wool,northern_england,british_isles,europe,yes,no,0,no
248,Lothian,Edinburgh,SCO,SCO,scottish,catholic,7,7,3,fish,lowlands,british_isles,europe,yes,no,15,yes
249,Ayrshire,Ayr,SCO,SCO,scottish,catholic,5,5,4,iron,lowlands,british_isles,europe,yes,no,0,no
250,Fife,Dundee,SCO,SCO,scottish,catholic,6,6,7,fish,lowlands,british_isles,europe,yes,no,0,no
251,Aberdeenshire,Aberdeen,SCO,SCO&HSC,highland_scottish,catholic,5,5,2,fish,highlands,british_isles,europe,yes,no,0,no
252,Inverness,Inverness,SCO,SCO&HSC,highland_scottish,catholic,3,4,4,wool,highlands,british_isles,europe,yes,no,0,no
253,Western Isles,Stornoway,SCO,SCO&HSC,highland_scottish,catholic,1,1,1,fish,highlands,british_isles,europe,yes,no,0,no
254,Poznan,Poznan,POL,POL,polish,catholic,6,6,5,salt,wielkopolska,poland,eastern_europe,yes,no,0,yes
255,Kalisz,Gniezno,POL,POL,polish,catholic,6,6,3,cloth,wielkopolska,poland,eastern_europe,yes,no,0,no
256,Plock,Plock,MAZ,MAZ,polish,catholic,2,2,2,grain,mazovia,poland,eastern_europe,yes,no,0,yes
257,Warszawa,Warszawa,MAZ,MAZ,polish,catholic,5,5,2,cloth,mazovia,poland,eastern_europe,yes,no,0,no
258,Sieradz,Sieradz,POL,POL,polish,catholic,6,6,4,grain,wielkopolska,poland,eastern_europe,yes,no,0,no
259,Sandomierz,Sandomierz,POL,POL,polish,catholic,6,6,2,cloth,malopolska,poland,eastern_europe,yes,no,0,no
260,Lublin,Lublin,POL,POL,polish,catholic,6,6,4,cloth,malopolska,poland,eastern_europe,yes,no,0,no
261,Halicz,Halicz,POL,POL,polish,catholic,3,3,2,grain,red_ruthenia,poland,eastern_europe,yes,no,0,no
262,Krakow,Kraków,POL,POL,polish,catholic,8,8,7,salt,malopolska,poland,eastern_europe,yes,no,10,yes
263,Ratibor,Ratibor,SIL,SIL,schlesian,catholic,3,3,2,iron,silesia,poland,eastern_europe,yes,no,0,no
264,Breslau,Breslau,SIL,SIL,schlesian,catholic,5,5,3,cloth,silesia,poland,eastern_europe,yes,no,0,no
265,Brno,Brünn,MVA,MVA,czech,catholic,3,3,2,wine,bohemia,poland,eastern_europe,yes,no,0,no
266,Prague,Praha,BOH,BOH,czech,catholic,7,7,5,cloth,bohemia,poland,eastern_europe,yes,no,10,yes
267,Plzen,Plzen,BOH,BOH,czech,catholic,5,5,1,naval_supplies,erzgebirge,poland,eastern_europe,yes,no,0,yes
268,Moldavia,Suceava,MOL,MOL,romanian,orthodox,6,5,2,wool,moldavia,carpathia,eastern_europe,yes,no,0,no
269,Podlasie,Bialystok,MAZ,MAZ,polish,catholic,5,5,3,grain,mazovia,poland,eastern_europe,yes,no,0,no
270,Trakai,Trakai,LIT,LIT,lithuanian,catholic,4,3,2,grain,samogitia,baltic,eastern_europe,yes,no,0,no
271,Samogitia,Varniai,LIT,LIT,lithuanian,catholic,3,3,3,grain,samogitia,baltic,eastern_europe,yes,no,0,no
272,Vilna,Vilna,LIT,LIT,lithuanian,catholic,6,6,4,grain,lithuania,baltic,eastern_europe,yes,no,0,yes
273,Latgalia,Dünaburg,LVA,LVA,latvian,catholic,2,2,1,grain,livonia,baltic,eastern_europe,yes,no,0,yes
274,Pskov,Pskov,PSK,PSK,novgorodian,orthodox,5,5,4,grain,pskov,russia,eastern_europe,yes,no,0,yes
275,Polotsk,Polotsk,LIT,LIT&PLT,byelorussian,catholic,4,4,1,iron,white_ruthenia,ruthenia,eastern_europe,yes,no,0,yes
276,Minsk,Minsk,LIT,LIT&PLT,byelorussian,catholic,4,4,2,naval_supplies,minsk,ruthenia,eastern_europe,yes,no,0,no
277,Brest,Brest-Litovsk,LIT,LIT&PLT,byelorussian,catholic,3,3,2,wool,pripyat,ruthenia,eastern_europe,yes,no,0,no
278,Pinsk,Pinsk,LIT,LIT&PLT,byelorussian,catholic,4,3,2,wool,pripyat,ruthenia,eastern_europe,yes,no,0,no
279,Volhynia,Volodymyr,VOL,VOL,ruthenian,orthodox,4,4,2,grain,podolia_volhynia,ruthenia,eastern_europe,yes,no,0,no
280,Kiev,Kiev,KIE,KIE,ruthenian,orthodox,4,4,2,grain,west_dniepr,ruthenia,eastern_europe,yes,no,10,no
281,Podolia,Kamienec,VOL,VOL,ruthenian,orthodox,3,3,3,grain,podolia_volhynia,ruthenia,eastern_europe,yes,no,0,yes
282,Yedisan,Hajibey,ZAZ,ZAZ,zaporozan,orthodox,2,2,1,wool,yedisan,crimea,eastern_europe,yes,no,10,no
283,Zaporozhia,Sich,ZAZ,ZAZ,zaporozan,orthodox,1,1,2,wool,zaporizhia,crimea,eastern_europe,yes,no,0,no
284,Crimea,Qirq-Yer,TRE,TRE,goths,orthodox,6,6,6,salt,crimea,crimea,eastern_europe,yes,no,0,yes
285,Caffa,Kaffa,TRE,TRE,goths,orthodox,4,4,2,wine,crimea,crimea,eastern_europe,yes,no,15,no
286,Azov,Tana,CRI,CRI,crimean,sunni,3,3,3,slaves,azov,crimea,eastern_europe,yes,no,10,no
287,Kuban,Stavropol,CRI,CRI,crimean,sunni,3,3,3,wool,azov,crimea,eastern_europe,yes,no,0,no
288,Lower Don,Cherkassk,GOL,GOL,mishary,sunni,3,3,2,grain,lower_don,crimea,eastern_europe,yes,no,0,no
289,Chernigov,Chernigov,CHR,CHR,ruthenian,orthodox,2,2,1,iron,east_dniepr,ruthenia,eastern_europe,yes,no,0,no
290,Poltava,Poltava,CHR,CHR,ruthenian,orthodox,2,2,1,grain,east_dniepr,ruthenia,eastern_europe,yes,no,0,no
291,Kharkov,Belgorod,KRS,KRS,ryazanian,orthodox,2,2,1,iron,sloboda_ukraine,ruthenia,eastern_europe,yes,no,0,no
292,Mogilev,Mogilyov,LIT,LIT&PLT,byelorussian,catholic,2,2,1,wool,white_ruthenia,ruthenia,eastern_europe,yes,no,0,no
293,Smolensk,Smolensk,SMO,SMO,ryazanian,orthodox,4,4,1,grain,smolensk,ruthenia,eastern_europe,yes,no,10,yes
294,Tver,Tver,TVE,TVE,russian,orthodox,4,4,3,grain,tver,russia,eastern_europe,yes,no,0,no
295,Moskva,Moskva,MOS,MOS,russian,orthodox,6,6,5,iron,moscow,russia,eastern_europe,yes,no,10,yes
296,Kaluga,Kaluga,OKA,OKA,ryazanian,orthodox,3,3,2,grain,oka,russia,eastern_europe,yes,no,0,no
297,Bryansk,Bryansk,SMO,SMO,ryazanian,orthodox,2,2,1,grain,smolensk,ruthenia,eastern_europe,yes,no,0,no
298,Kursk,Kursk,KRS,KRS,ryazanian,orthodox,2,1,1,grain,sloboda_ukraine,ruthenia,eastern_europe,yes,no,0,no
299,Voronezh,Voronezh,KRS,KRS,ryazanian,orthodox,3,3,2,grain,sloboda_ukraine,ruthenia,eastern_europe,yes,no,0,no
300,Tula,Tula,OKA,OKA,ryazanian,orthodox,3,3,2,iron,oka,russia,eastern_europe,yes,no,0,no
301,Ryazan,Pereyaslavl-Ryazansky,RYA,RYA,ryazanian,orthodox,5,5,3,wool,ryazan,russia,eastern_europe,yes,no,0,yes
302,Tambov,Tambov,RYA,RYA,ryazanian,orthodox,3,3,3,iron,tambov,russia,eastern_europe,yes,no,0,no
303,Saratov,Ukek,KAZ,KAZ,kazani,sunni,4,4,4,grain,saratov,ural,eastern_europe,yes,no,0,no
304,Penza,Mohshi,RYA,RYA,ryazanian,orthodox,3,3,2,wool,tambov,russia,eastern_europe,yes,no,0,no
305,Perm,Yagoshiha,PRM,PRM,uralic,tengri,4,4,3,copper,kama,ural,eastern_europe,yes,no,0,no
306,Nizhny Novgorod,Nizhny Novgorod ,MOS,MOS,russian,orthodox,5,5,3,copper,galich,ural,eastern_europe,yes,no,10,yes
307,Vladimir,Vladimir,MOS,MOS,russian,orthodox,4,4,3,iron,vladimir,russia,eastern_europe,yes,no,0,no
308,Yaroslavl,Yaroslavl,YAR,YAR,russian,orthodox,4,4,3,grain,yaroslavl,russia,eastern_europe,yes,no,0,yes
309,Olonets,Olonets,KRL,KRL,karelian,orthodox,3,3,2,fur,north_karelia,russia,eastern_europe,yes,no,0,no
310,Novgorod,Novgorod,NOV,NOV,novgorodian,orthodox,7,7,6,fur,novgorod,russia,eastern_europe,yes,no,10,yes
311,Kholm,Kholm,NOV,NOV,novgorodian,orthodox,2,2,2,naval_supplies,novgorod,russia,eastern_europe,yes,no,0,no
312,Beloozero,Beloozero,BLO,BLO,novgorodian,orthodox,2,3,2,naval_supplies,beloozero,russia,eastern_europe,yes,no,0,no
313,Soroka,Soroka,NOV,NOV,novgorodian,orthodox,1,2,1,fur,pomor,russia,eastern_europe,yes,no,0,no
314,Vologda,Vologda,MOS,MOS,russian,orthodox,3,3,2,iron,vologda,russia,eastern_europe,yes,no,0,no
315,Finnmark,Vardø,NOR,NOR,sapmi,catholic,1,1,1,fish,laponia,scandinavia,europe,yes,no,0,no
316,Kocaeli,Izmit,TUR,TUR,turkish,sunni,4,4,3,cloth,hudavendigar,anatolia,near_east,yes,no,0,yes
317,Hüdavendigar,Bursa,TUR,TUR,turkish,sunni,7,7,4,silk,hudavendigar,anatolia,near_east,yes,no,15,no
318,Sugla,Izmirni,BYZ,BYZ,greek,orthodox,5,5,3,salt,aydin,anatolia,near_east,yes,no,0,yes
319,Mentese,Mughla,BYZ,BYZ,greek,orthodox,3,3,3,cloth,aydin,anatolia,near_east,yes,no,0,no
320,Rhodes,Rhodes,BYZ,BYZ,greek,orthodox,4,4,3,fish,eastern_mediterrenean_islands,anatolia,near_east,yes,no,0,yes
321,Cyprus,Nicosia,BYZ,BYZ,greek,orthodox,6,6,3,wine,eastern_mediterrenean_islands,anatolia,near_east,yes,no,0,yes
322,Kütahya,Kütahya,TUR,TUR,turkish,sunni,5,5,4,cloth,hudavendigar,anatolia,near_east,yes,no,0,no
323,Konya,Konya,KAR,KAR,turkish,sunni,3,3,3,salt,karaman,anatolia,near_east,yes,no,0,no
324,Karaman,Karaman,KAR,KAR,turkish,sunni,6,6,5,wool,karaman,anatolia,near_east,yes,no,0,no
325,Kastamonu,Kastamonu,TUR,TUR,turkish,sunni,3,3,3,copper,kastamonu,anatolia,near_east,yes,no,0,no
326,Ankara,Ankara,TUR,TUR,turkish,sunni,4,4,3,copper,hudavendigar,anatolia,near_east,yes,no,0,yes
327,Adana,Adana,RAM,RAM,turkish,sunni,3,3,4,cotton,aleppo,anatolia,near_east,yes,no,0,no
328,Sinop,Sinop,TUR,TUR,turkish,sunni,3,3,2,naval_supplies,kastamonu,anatolia,near_east,yes,no,15,yes
329,Sivas,Sivas,TUR,TUR,turkish,sunni,5,5,4,wool,rum,anatolia,near_east,yes,no,0,no
330,Trebizond,Trapezous,ARM,ARM,armenian,coptic,4,4,4,naval_supplies,erzurum,anatolia,near_east,yes,no,0,yes
331,Erzurum,Erzurum,ARM,ARM,armenian,coptic,4,4,4,grain,erzurum,anatolia,near_east,yes,no,0,no
332,Marash,Maras,DUL,DUL,turkish,sunni,3,3,4,cotton,dulkadir,anatolia,near_east,yes,no,0,no
333,The Baleares,Palma,ARA,ARA&CAT,catalan,catholic,2,2,1,fish,valencia,iberia,europe,yes,no,0,no
334,Tangiers,Tangier,MOR,MOR,moroccan,sunni,3,3,1,cloth,northern_morocco,maghreb,africa,yes,no,15,yes
335,Melilla,Melilla,MOR,FEZ&MOR,berber,sunni,3,3,1,fish,northern_morocco,maghreb,africa,yes,no,0,no
336,Tlemcen,Tlemcen,TLC,TLC,berber,sunni,5,5,3,cloth,algiers,maghreb,africa,yes,no,15,yes
337,Oran,Oran,TLC,TLC,algerian,sunni,3,3,1,cloth,algiers,maghreb,africa,yes,no,0,no
338,Mitidja,Al-Djazair,TUN,TUN&ALG,algerian,sunni,5,5,3,grain,algiers,maghreb,africa,yes,no,0,no
339,Kabylia,Bejaia,TUN,TUN&KBA,berber,sunni,3,3,2,iron,kabylia,maghreb,africa,yes,no,0,no
340,Constantine,Constantine,TUN,TUN,berber,sunni,3,3,2,grain,kabylia,maghreb,africa,yes,no,0,no
341,Tunis,Tunis,TUN,TUN,tunisian,sunni,6,6,2,cloth,tunisia,maghreb,africa,yes,no,15,no
342,Gharb,Rabat,MOR,MOR,moroccan,sunni,4,4,2,grain,western_morocco,maghreb,africa,yes,no,0,no
343,Fez,Fez,MOR,MOR&FEZ,moroccan,sunni,5,5,3,cloth,marrekesh,maghreb,africa,yes,no,0,yes
344,Marrakech,Marrakech,MOR,MOR,moroccan,sunni,5,5,2,sugar,marrekesh,maghreb,africa,yes,no,0,yes
345,Abda,Safi,MOR,MOR,moroccan,sunni,1,1,1,sugar,western_morocco,maghreb,africa,yes,no,0,no
346,Tafilalt,Tafilalt,MOR,MOR&TFL,moroccan,sunni,4,4,2,gold,tafilalt,maghreb,africa,yes,no,10,no
347,Ifni,Sidi Ifni ,MOR,MOR&SOS,berber,sunni,1,1,1,fish,southern_morocco,maghreb,africa,yes,no,0,no
348,Sus,Taroudant,MOR,MOR&SOS&TFL,berber,sunni,5,5,2,sugar,sus,maghreb,africa,yes,no,0,no
349,Figuig,Figuig,TLC,TLC&TFL,berber,sunni,2,2,1,grain,tafilalt,maghreb,africa,yes,no,0,no
350,Laghouat,Laghwat,MZB,MZB,algerian,sunni,1,1,1,wool,ouled_nail,maghreb,africa,yes,no,0,no
351,Biskra,Biskra,TGT,TGT,berber,sunni,1,1,1,wool,ouled_nail,maghreb,africa,yes,no,0,no
352,Gafsa,Gafsa,GHD,GHD,tunisian,sunni,2,2,1,salt,north_saharan,maghreb,africa,yes,no,0,no
353,Tataouine,Tataouine,TUN,TUN&TRP,tunisian,sunni,1,1,1,grain,djerba,maghreb,africa,yes,no,0,no
354,Tripoli,Tripoli,TUN,TUN&TRP,tunisian,sunni,2,2,1,cloth,tripolitania,maghreb,africa,yes,no,15,no
355,Sirt,Ben Jawad ,FZA,FZA&TRP,tunisian,sunni,1,1,1,fish,cyrenaica,egypt,africa,yes,no,0,no
356,Benghazi,Benghazi,MAM,MAM,al_misr_arabic,sunni,2,2,2,wool,cyrenaica,egypt,africa,yes,no,0,no
357,Darnah,Derna,MAM,MAM,al_misr_arabic,sunni,1,1,1,wool,cyrenaica,egypt,africa,yes,no,0,no
358,Alexandria,Al Iskandirya ,MAM,MAM,al_misr_arabic,sunni,7,7,5,spices,gharbia,egypt,africa,yes,no,15,yes
359,Faiyum,Al Fayyum ,MAM,MAM,al_misr_arabic,sunni,3,3,2,grain,central_egypt,egypt,africa,yes,no,0,no
360,Qena,Quenah,MAM,MAM,al_misr_arabic,sunni,2,2,2,grain,upper_egypt,egypt,africa,yes,no,0,no
361,Cairo,Al Qahira ,MAM,MAM,al_misr_arabic,sunni,9,9,8,cloth,central_egypt,egypt,africa,yes,no,0,yes
362,Rosetta,Rashid,MAM,MAM,al_misr_arabic,sunni,5,5,3,fish,gharbia,egypt,africa,yes,no,10,no
363,Damietta,Dumyat,MAM,MAM,al_misr_arabic,sunni,4,4,2,fish,sharqiya,egypt,africa,yes,no,0,no
364,Gaza,Gazzah,KOJ,KOJ,al_suryah_arabic,catholic,3,3,2,salt,palestine,mashriq,near_east,yes,no,0,no
365,Sinai,At Tur ,MAM,MAM,bedouin_arabic,sunni,1,1,1,salt,sharqiya,egypt,africa,yes,no,0,no
366,The Canarias,The Canarias ,POR,POR,portugese,animism,3,3,1,unknown,macaronesia,iberia,europe,no,no,0,no
367,The Azores,The Azores ,POR,POR,portugese,animism,3,3,1,unknown,macaronesia,iberia,europe,no,no,0,no
368,Madeira,Madeira,POR,POR,portugese,animism,4,4,1,unknown,macaronesia,iberia,europe,no,no,0,no
369,Orkney,Kirkwall,NOR,NOR,norwegian,catholic,1,1,1,fish,highlands,british_isles,europe,yes,no,0,no
370,Reykjavik,Reykjavik,NOR,NOR&ICE,norwegian,catholic,1,1,1,fish,iceland,scandinavia,europe,yes,no,0,no
371,Akureyri,Akureyri,NOR,NOR&ICE,norwegian,catholic,1,1,1,fish,iceland,scandinavia,europe,yes,no,0,no
372,Tyrone,Dungannon,TYR,TYR,irish,catholic,4,4,3,wool,eastern_ireland,british_isles,europe,yes,no,0,no
373,Pale,Dublin,ENG,ENG&MTH,irish,catholic,4,4,3,grain,eastern_ireland,british_isles,europe,yes,no,0,no
374,Leinster,Wexford,LEI,LEI,irish,catholic,4,4,2,fish,eastern_ireland,british_isles,europe,yes,no,0,no
375,Limerick,Limerick,MNS,MNS,irish,catholic,3,3,2,fish,western_ireland,british_isles,europe,yes,no,0,no
376,Connaught,Galway,CNN,CNN,irish,catholic,3,3,2,fish,western_ireland,british_isles,europe,yes,no,0,no
377,Aleppo,Halab,MAM,SYR&MAM,al_suryah_arabic,sunni,9,9,4,silk,aleppo,anatolia,near_east,yes,no,10,yes
378,Tarabulus,Trablos,MAM,MAM,al_suryah_arabic,sunni,6,6,4,grain,syria,mashriq,near_east,yes,no,0,no
379,Jerusalem,Jerusalem,KOJ,KOJ,al_suryah_arabic,catholic,5,5,3,grain,palestine,mashriq,near_east,yes,no,0,no
380,Al Karak,Al Karak ,KOJ,KOJ,al_suryah_arabic,catholic,1,1,1,grain,palestine,mashriq,near_east,yes,no,0,yes
381,Ajlun,Ajlun,KOJ,KOJ,al_suryah_arabic,catholic,2,2,2,grain,palestine,mashriq,near_east,yes,no,0,no
382,Damascus,Dimashq,MAM,MAM,al_suryah_arabic,sunni,7,7,6,iron,syria,mashriq,near_east,yes,no,10,yes
383,Tabuk,Tabuk,HED,HED,bedouin_arabic,sunni,2,2,1,wool,tabuk,arabia,near_east,yes,no,0,yes
384,Medina,Medina,HED,HED,bedouin_arabic,sunni,3,3,2,cloth,hejaz,arabia,near_east,yes,no,0,no
385,Mecca,Makkah,HED,HED,bedouin_arabic,sunni,4,4,4,spices,hejaz,arabia,near_east,yes,no,10,no
386,Asir,Bishah,HED,HED,bedouin_arabic,sunni,1,1,1,coffee,sarat,arabia,near_east,yes,no,0,no
387,Mokha,Al Mukha ,ADE,ADE,yemeni_culture,sunni,3,3,2,coffee,yemen,arabia,near_east,yes,no,0,no
388,Aden,Aden,ADE,ADE,yemeni_culture,sunni,2,2,2,spices,yemen,arabia,near_east,yes,no,15,no
389,Kinda,Al Mukalla ,ADE,ADE,yemeni_culture,sunni,1,1,1,sugar,hadramut,arabia,near_east,yes,no,0,no
390,Sana'a,Sana'a,ADE,ADE,yemeni_culture,sunni,2,2,2,wool,yemen,arabia,near_east,yes,no,0,yes
391,Najran,Najran,ADE,ADE,yemeni_culture,sunni,1,1,1,coffee,sarat,arabia,near_east,yes,no,0,no
392,Al-Arid,Diriyah,NAJ,NAJ,bedouin_arabic,sunni,1,1,1,wool,ad_dahna,arabia,near_east,yes,no,0,no
393,Jabal Shammar,Ha'il,SHM,SHM,bedouin_arabic,sunni,1,1,1,grain,najd,arabia,near_east,yes,no,0,no
394,Al-Qatif,Al-Qatif,ALH,ALH,bedouin_arabic,sunni,1,1,1,fish,bahrain,arabia,near_east,yes,no,0,yes
395,Qatar,Qatar,ALH,ALH&ORM,bedouin_arabic,sunni,2,2,1,wool,bahrain,arabia,near_east,yes,no,0,no
396,Bahrain,Manama,ALH,ALH&ORM,bedouin_arabic,sunni,1,1,2,fish,bahrain,arabia,near_east,yes,no,0,no
397,Bani Yas,Abu Zabi ,NAJ,NAJ&SHR,bedouin_arabic,sunni,1,1,1,wool,pirate_coast,arabia,near_east,yes,no,0,no
398,Qawasim,Sharjah,OMA,OMA&SHR,bedouin_arabic,sunni,2,2,1,wool,pirate_coast,arabia,near_east,yes,no,0,no
399,Suhar,Suhar,OMA,OMA,omani_culture,sunni,3,3,1,wool,oman,arabia,near_east,yes,no,0,no
400,Muscat,Masqat,OMA,OMA,omani_culture,sunni,4,4,2,spices,oman,arabia,near_east,yes,no,15,yes
401,Dhofar,Salalah,OMA,OMA,omani_culture,sunni,1,1,1,spices,dhofar,arabia,near_east,yes,no,0,no
402,Mahra,Al Ghaydah ,ADE,ADE,yemeni_culture,sunni,1,1,1,fish,hadramut,arabia,near_east,yes,no,0,no
403,Nizwa,Nizwa,OMA,OMA,omani_culture,sunni,2,2,1,wool,oman,arabia,near_east,yes,no,0,no
404,Liwa,Liwa,NAJ,NAJ,bedouin_arabic,sunni,1,1,1,wool,pirate_coast,arabia,near_east,yes,no,0,no
405,Tadmor,Tadmuriyah,MAM,MAM&SYR,al_suryah_arabic,sunni,1,1,2,wool,rakka,mashriq,near_east,yes,no,0,no
406,As Sahiliyah,Sahiliyah,QAR,QAR,al_iraqiya_arabic,sunni,2,2,2,wool,al_jazira,mashriq,near_east,yes,no,0,no
407,Ar Raqqa,Ar Rakkah ,MAM,MAM&SYR,al_suryah_arabic,sunni,2,2,2,cotton,rakka,mashriq,near_east,yes,no,0,no
408,Basra,Basra,ALH,ALH,al_iraqiya_arabic,sunni,3,3,5,salt,basra,mashriq,near_east,yes,no,10,no
409,Hillah,Karbala,QAR,IRQ&QAR,al_iraqiya_arabic,sunni,2,2,2,wool,iraq_arabi,mashriq,near_east,yes,no,0,no
410,Baghdad,Baghdad,QAR,IRQ&QAR,al_iraqiya_arabic,sunni,7,7,5,cloth,iraq_arabi,mashriq,near_east,yes,no,10,yes
411,Mosul,Al Mawsil ,QAR,IRQ&QAR&BHT,kurdish,shiite,4,4,4,cloth,south_kurdistan,persia,persia,yes,no,0,yes
412,Khuzestan,Ahvaz,ALH,ALH,al_iraqiya_arabic,sunni,6,6,3,sugar,basra,mashriq,near_east,yes,no,0,yes
413,Khorramabad,Khorramabad,TIM,PER&TIM,persian,shiite,3,3,2,grain,luristan,persia,persia,yes,no,0,yes
414,Hamadan,Hamedan,TIM,PER&TIM,persian,shiite,3,3,3,cloth,azerbaijan,persia,persia,yes,no,0,no
415,Shahrizor,Kirkuk,TIM,IRQ&TIM&BHT&ARD,kurdish,shiite,3,3,3,grain,south_kurdistan,persia,persia,yes,no,0,no
416,Tabriz,Tabriz,QAR,QAR&PER,azerbaijani,shiite,7,7,3,silk,tabriz,persia,persia,yes,no,10,yes
417,Gilan,Rasht,TAB,PER&TAB,mazandarani,shiite,4,4,3,silk,tabarestan,persia,persia,yes,no,0,no
418,Diyarbakir,Diyar Bekir ,QAR,QAR,kurdish,sunni,4,4,3,copper,north_kurdistan,anatolia,near_east,yes,no,0,yes
419,Yerevan,Yerevan,ARM,ARM,armenian,coptic,3,3,3,wine,armenia,caucasia,near_east,yes,no,0,yes
420,Ganja,Ganja,GEO,GEO,georgian,coptic,1,1,1,cotton,georgia,caucasia,near_east,yes,no,0,no
421,Shirvan,Baku,SRV,SRV,azerbaijani,coptic,2,2,2,silk,shirvan,caucasia,near_east,yes,no,10,yes
422,Imereti,Kutaisi,GEO,GEO,georgian,coptic,3,3,3,cloth,georgia,caucasia,near_east,yes,no,0,no
423,Kartli,T'bilisi,GEO,GEO,georgian,coptic,4,4,3,dyes,georgia,caucasia,near_east,yes,no,0,yes
424,Ardabil,Ardabil,SRV,SRV,azerbaijani,coptic,2,2,2,dyes,shirvan,caucasia,near_east,yes,no,0,no
425,Dagestan,Derbent,SRV,SRV,azerbaijani,coptic,3,3,1,fish,shirvan,caucasia,near_east,yes,no,0,no
426,Mazandaran,Sari,TAB,PER&TAB,mazandarani,shiite,7,7,4,silk,tabarestan,persia,persia,yes,no,10,no
427,Qumis,Damghan,TIM,PER&TIM&KHO,khorasani,shiite,3,3,3,dyes,iraq_e_ajam,persia,persia,yes,no,0,no
428,Teheran,Teheran,TIM,PER&TIM,persian,shiite,5,5,4,silk,iraq_e_ajam,persia,persia,yes,no,0,no
429,Isfahan,Esfahan,TIM,PER&TIM,persian,shiite,3,3,4,spices,isfahan,persia,persia,yes,no,10,yes
430,Dashtistan,Bushehr,TIM,PER&TIM,persian,shiite,4,4,2,silk,persian_gulf_coast,persia,persia,yes,no,0,no
431,Mogostan,Gamrun,TIM,PER&TIM,persian,shiite,5,5,2,spices,persian_gulf_coast,persia,persia,yes,no,0,no
432,Kerman,Kerman,TIM,PER&TIM,persian,shiite,3,3,3,dyes,kerman,persia,persia,yes,no,0,no
433,Yazd,Yazd,TIM,PER&TIM,persian,shiite,2,2,2,wool,isfahan,persia,persia,yes,no,0,no
434,Quhistan,Bampur,BAL,BAL,baluchi,shiite,2,2,3,wool,makran,khorasan,persia,yes,no,0,no
435,Zaranj,Zaranj,TIM,TIM&KHO&PER,khorasani,shiite,2,2,3,wool,sistan,khorasan,persia,yes,no,0,no
436,Birjand,Birjand,TIM,PER&TIM&KHO,khorasani,shiite,3,3,3,cotton,khorasan,khorasan,persia,yes,no,0,no
437,Kopet Dag,Nisa,TIM,TIM&KHI,turkmeni,sunni,1,1,1,wool,transcaspia,central_asia,central_europe,yes,no,0,no
